# The file was automatically generated on 2022-07-05 09:24:29 by generate_mac_vendors.py via `go generate`
6A:9D:A4	GlobalReach	Global Reach Technology
DC:E6:50	ExtremeNetwo	Extreme Networks, Inc.
48:73:10	JuniperNetwo	Juniper Networks
CC:5E:F8	CLOUDNETWORK	CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.
7C:50:DA	EJWard	E.J Ward
4C:FC:22	SHANGHAIHITE	SHANGHAI HI-TECH CONTROL SYSTEM CO.,LTD.
40:1A:58	WistronNeweb	Wistron Neweb Corporation
A4:1C:B4	DFI	DFI Inc
40:33:06	TaicangTWEle	Taicang T&W Electronics
00:0B:F8	Infinera	Infinera, Inc.
00:5C:C2	SHENZHENMERC	SHENZHEN MERCURY COMMUNICATION TECHNOLOGIES CO.,LTD.
2C:F2:A5	SagemcomBroa	Sagemcom Broadband SAS
E4:EC:E8	SamsungElect	Samsung Electronics Co.,Ltd
C8:90:8A	SamsungElect	Samsung Electronics Co.,Ltd
78:3E:A1	NokiaShangha	Nokia Shanghai Bell Co., Ltd.
30:B0:EA	ShenzhenChua	Shenzhen Chuangxin Internet Communication Technology Co., Ltd
B0:81:01	HonorDevice	Honor Device Co., Ltd.
48:5D:ED	SichuanTiany	Sichuan Tianyi Comheart Telecom Co.,LTD
5C:FC:6E	SichuanTiany	Sichuan Tianyi Comheart Telecom Co.,LTD
34:47:9A	GUANGDONGOPP	GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD
7C:DC:CC	BEIJINGSTARB	BEIJING STARBLAZE TECHNOLOGY CO.,LTD
70:B7:E4	Broadcom	Broadcom Limited
14:23:F2	Broadcom	Broadcom Limited
94:3C:96	SagemcomBroa	Sagemcom Broadband SAS
04:04:B8	ChinaHualuPa	China Hualu Panasonic AVC Networks Co., LTD.
40:C2:BA	COMPALINFORM	COMPAL INFORMATION (KUNSHAN) CO., LTD. 
74:08:DE	FujianLandiC	Fujian Landi Commercial Technology Co., Ltd.
10:FC:33	HuaweiDevice	Huawei Device Co., Ltd.
3C:02:68	Infinera	Infinera, Inc.
94:AD:23	Apple	Apple, Inc.
20:A5:CB	Apple	Apple, Inc.
F4:21:CA	Apple	Apple, Inc.
BC:89:A7	Apple	Apple, Inc.
18:D6:DD	HUAWEI	HUAWEI TECHNOLOGIES CO.,LTD
FC:18:03	HUAWEI	HUAWEI TECHNOLOGIES CO.,LTD
E0:01:A6	EdgecoreNetw	Edgecore Networks Corporation
60:C7:BE	RealmeChongq	Realme Chongqing Mobile Telecommunications Corp.,Ltd.
68:96:2E	HUAWEI	HUAWEI TECHNOLOGIES CO.,LTD
CC:3D:D1	HUAWEI	HUAWEI TECHNOLOGIES CO.,LTD
C0:51:5C	zte	zte corporation
54:C4:5B	Arcadyan	Arcadyan Corporation
F0:82:C0	SiliconLabor	Silicon Laboratories
80:BC:37	RuckusWirele	Ruckus Wireless
24:F0:D3	SamsungElect	Samsung Electronics Co.,Ltd
58:20:71	SamsungElect	Samsung Electronics Co.,Ltd
20:36:26	TPLink	TP-Link Corporation Limited
F8:5E:42	TechnicolorC	Technicolor CH USA Inc.
00:0B:3A	PESA	PESA Inc.
EC:93:7D	TechnicolorC	Technicolor CH USA Inc.
D4:E2:CB	TechnicolorC	Technicolor CH USA Inc.
F8:A4:FB	NanjingDecow	Nanjing Decowell Automation Co.,LTD
F8:9B:6E	NokiaSolutio	Nokia Solutions and Networks GmbH & Co. KG
F8:D0:27	SeikoEpson	Seiko Epson Corporation
5C:66:6C	GUANGDONGOPP	GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD
4C:4B:F9	IEEERegistra	IEEE Registration Authority
1C:EA:0B	EdgecoreNetw	Edgecore Networks Corporation
44:EF:BF	ChinaDragon	China Dragon Technology Limited
B8:1F:5E	ApptionLabs	Apption Labs Limited
D8:12:65	CHONGQINGFUG	CHONGQING FUGUI ELECTRONICS CO.,LTD.
4C:B4:4A	NANOWAVE	NANOWAVE Technologies Inc.
04:8C:9A	HuaweiDevice	Huawei Device Co., Ltd.
EC:3C:BB	HuaweiDevice	Huawei Device Co., Ltd.
8C:3A:7E	UniversalEle	Universal Electronics, Inc.
70:44:1C	SHENZHENKAIF	SHENZHEN KAIFA TECHNOLOGY CO.,LTD.
B4:7C:59	JiangsuHengx	Jiangsu Hengxin Technology Co.,Ltd.
30:0D:9E	RuijieNetwor	Ruijie Networks Co.,LTD
EC:FA:5C	BeijingXiaom	Beijing Xiaomi Electronics Co., Ltd.
F8:B4:6A	HewlettPacka	Hewlett Packard
BC:B0:E7	HUAWEI	HUAWEI TECHNOLOGIES CO.,LTD
54:34:EF	HUAWEI	HUAWEI TECHNOLOGIES CO.,LTD
88:D5:A8	ITELMOBILE	ITEL MOBILE LIMITED
20:85:93	IEEERegistra	IEEE Registration Authority
AC:E3:42	HUAWEI	HUAWEI TECHNOLOGIES CO.,LTD
90:17:C8	HUAWEI	HUAWEI TECHNOLOGIES CO.,LTD
E4:92:2A	DBGHOLDINGS	DBG HOLDINGS LIMITED
2C:64:1F	Vizio	Vizio, Inc
20:77:59	OPTICALNETWO	OPTICAL NETWORK VIDEO TECHNOLOGIES (SHENZHEN) CO., LTD.
54:E7:D5	SunCupidHK	Sun Cupid Technology (HK) LTD
18:90:88	eero	eero inc.
4C:56:DF	TargusUS	Targus US LLC
24:15:10	IEEERegistra	IEEE Registration Authority
6C:4D:51	ShenzhenCere	Shenzhen Ceres Technology Co., Ltd.
88:9D:98	Alliedtelesi	Allied-telesisK.K.
DC:F8:B9	zte	zte corporation
18:BF:1C	JiangsuHuito	Jiangsu Huitong Group Co.,Ltd.
AC:DE:48	Private	Private
00:50:C7	Private	Private
48:01:C5	OnePlusShenz	OnePlus Technology (Shenzhen) Co., Ltd
B4:EE:25	ShenzhenBelo	Shenzhen Belon Technology CO.,LTD
C8:2B:96	Espressif	Espressif Inc.
98:52:3D	SunitecEnter	Sunitec Enterprise Co.,Ltd
D0:15:A6	ArubaaHewlet	Aruba, a Hewlett Packard Enterprise Company
00:01:63	CiscoSystems	Cisco Systems, Inc
20:5F:3D	CambridgeCom	Cambridge Communication Systems Ltd
E0:00:84	HUAWEI	HUAWEI TECHNOLOGIES CO.,LTD
2C:A8:9C	Creatz	Creatz inc.
4C:DC:0D	CoralTelecom	Coral Telecom Limited
00:4E:01	Dell	Dell Inc.
C4:E1:A1	GUANGDONGOPP	GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD
AC:C3:58	ContinentalA	Continental Automotive Czech Republic s.r.o.
3C:EC:EF	SuperMicroCo	Super Micro Computer, Inc.
18:55:E3	Apple	Apple, Inc.
E4:50:EB	Apple	Apple, Inc.
88:64:40	Apple	Apple, Inc.
60:70:C0	Apple	Apple, Inc.
F0:C3:71	Apple	Apple, Inc.
64:FF:0A	WistronNeweb	Wistron Neweb Corporation
F0:99:19	GarminIntern	Garmin International
00:00:DE	CETIA	CETIA
F4:3E:66	BeeComputing	Bee Computing (HK) Limited
DC:39:6F	AVMAudiovisu	AVM Audiovisuelles Marketing und Computersysteme GmbH
B4:C4:76	WuhanMaritim	Wuhan Maritime Communication Research Institute
68:34:89	LEAProfessio	LEA Professional
B4:6C:47	PanasonicApp	Panasonic Appliances Company
44:42:2F	TESTOP	TESTOP CO.,LTD.
54:9C:27	PlasmaCloud	Plasma Cloud Limited
D0:4E:50	MobiwireMobi	Mobiwire Mobiles (NingBo) Co., LTD
94:BF:80	zte	zte corporation
98:7A:14	Microsoft	Microsoft Corporation
C8:3D:DC	XiaomiCommun	Xiaomi Communications Co Ltd
9C:3A:9A	ShenzhenSund	Shenzhen Sundray Technologies Company Limited
B0:B5:E8	Ruroc	Ruroc LTD
04:D5:90	Fortinet	Fortinet, Inc.
54:15:89	MCSLogic	MCS Logic Inc.
84:57:33	Microsoft	Microsoft Corporation
00:24:23	AzureWaveSha	AzureWave Technologies (Shanghai) Inc.
8C:59:3C	IEEERegistra	IEEE Registration Authority
60:29:D5	DAVOLINK	DAVOLINK Inc.
50:97:44	IntegratedDe	Integrated Device Technology (Malaysia) Sdn. Bhd.
58:F3:9C	CiscoSystems	Cisco Systems, Inc
C4:41:1E	BelkinIntern	Belkin International Inc.
00:AD:63	DedicatedMic	Dedicated Micros Malta LTD
E4:15:F6	TexasInstrum	Texas Instruments
AC:42:28	PartaNetwork	Parta Networks
F4:1D:6B	HUAWEI	HUAWEI TECHNOLOGIES CO.,LTD
7C:EC:9B	FuzhouTerawa	Fuzhou Teraway Information Technology Co.,Ltd
CC:90:70	CiscoSystems	Cisco Systems, Inc
28:41:C6	HUAWEI	HUAWEI TECHNOLOGIES CO.,LTD
38:01:18	ULVAC	ULVAC,Inc.
14:AD:CA	ChinaMobileI	China Mobile Iot Limited company
80:91:33	AzureWave	AzureWave Technology Inc.
B4:F5:8E	HUAWEI	HUAWEI TECHNOLOGIES CO.,LTD
C4:8F:C1	DEEPTRACKU	DEEPTRACK S.L.U.
F8:23:87	ShenzhenHorn	Shenzhen Horn Audio Co.,Ltd.
E8:28:C1	EltexEnterpr	Eltex Enterprise Ltd.
78:D3:47	EricssonAB	Ericsson AB
A4:A1:79	Nanjingdiany	Nanjing dianyan electric power automation co. LTD
68:DB:67	NantongCoshi	Nantong Coship Electronics Co., Ltd.
18:19:D6	SamsungElect	Samsung Electronics Co.,Ltd
BC:98:DF	MotorolaMobi	Motorola Mobility LLC, a Lenovo Company
70:FC:8F	FREEBOXSAS	FREEBOX SAS
50:1B:32	TaicangTWEle	Taicang T&W Electronics
98:0D:67	ZyxelCommuni	Zyxel Communications Corporation
00:02:D8	BRECISCommun	BRECIS Communications Corporation
B0:A6:F5	Xaptum	Xaptum, Inc.
AC:F5:E6	CiscoSystems	Cisco Systems, Inc
DC:B0:82	Nokia	Nokia
F8:C3:97	NZXTCorp	NZXT Corp. Ltd.
70:DD:A8	GUANGDONGOPP	GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD
4C:6F:9C	GUANGDONGOPP	GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD
78:2C:29	NewH3C	New H3C Technologies Co., Ltd
BC:9F:E4	ArubaaHewlet	Aruba, a Hewlett Packard Enterprise Company
70:2E:80	DIEHLConnect	DIEHL Connectivity Solutions
AC:A4:6E	SHENZHENGONG	SHENZHEN GONGJIN ELECTRONICS CO.,LT
C8:B4:22	ASKEYCOMPUTE	ASKEY COMPUTER CORP
94:EE:9F	HMDGlobalOy	HMD Global Oy
DC:2A:A1	MedHab	MedHab LLC
E4:F3:E8	ShenzhenSupe	Shenzhen SuperElectron Technology Co.,Ltd.
F4:32:3D	Sichuantiany	Sichuan tianyi kanghe communications co., LTD
F8:B7:97	NECPlatforms	NEC Platforms, Ltd.
B0:AA:D2	Sichuantiany	Sichuan tianyi kanghe communications co., LTD
10:93:97	ARRISGroup	ARRIS Group, Inc.
50:75:F1	ARRISGroup	ARRIS Group, Inc.
C4:65:16	HewlettPacka	Hewlett Packard
E4:1E:0A	IEEERegistra	IEEE Registration Authority
CC:A1:2B	TCLKingElect	TCL King Electrical Appliances (Huizhou) Co., Ltd
AC:00:D0	zte	zte corporation
E8:C4:17	FiberhomeTel	Fiberhome Telecommunication Technologies Co.,LTD
00:1E:A3	NokiaDanmark	Nokia Danmark A/S
38:F3:2E	Skullcandy	Skullcandy
98:1E:19	SagemcomBroa	Sagemcom Broadband SAS
84:B8:66	BeijingXiaoL	Beijing XiaoLu technology co. LTD
18:BC:5A	ZhejiangTmal	Zhejiang Tmall Technology Co., Ltd.
C4:C1:38	OWLink	OWLink Technology Inc
AC:37:C9	RAID	RAID Incorporated
20:58:69	RuckusWirele	Ruckus Wireless
CC:37:AB	EdgecoreNetw	Edgecore Networks Corporation
14:22:DB	eero	eero inc.
C8:63:14	IEEERegistra	IEEE Registration Authority
24:31:54	HUAWEI	HUAWEI TECHNOLOGIES CO.,LTD
2C:58:E8	HUAWEI	HUAWEI TECHNOLOGIES CO.,LTD
70:CD:91	TERACOMTELEM	TERACOM TELEMATICA S.A
2C:18:75	SkyworthDigi	Skyworth Digital Technology(Shenzhen) Co.,Ltd
D0:6E:DE	SagemcomBroa	Sagemcom Broadband SAS
18:39:9C	Skorpios	Skorpios Technologies
94:C2:BD	TECNOBIT	TECNOBIT
48:83:B4	GUANGDONGOPP	GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD
84:B8:B8	MotorolaWuha	Motorola (Wuhan) Mobility Technologies Communication Co., Ltd.
D0:41:C9	FiberhomeTel	Fiberhome Telecommunication Technologies Co.,LTD
E8:01:8D	FiberhomeTel	Fiberhome Telecommunication Technologies Co.,LTD
10:A3:B8	Iskrateldoo	Iskratel d.o.o.
E8:EC:A3	DongguanLies	Dongguan Liesheng Electronic Co.Ltd
08:A6:BC	Amazon	Amazon Technologies Inc.
70:1E:68	HannaInstrum	Hanna Instruments, Inc.
1C:B3:E9	ShenzhenZhon	 Shenzhen Zhongke United Communication Technology 
8C:96:5F	ShandongZhon	Shandong Zhongan Technology Co., Ltd.
C0:07:4A	Brita	Brita GmbH
E8:B2:FE	HUMAX	HUMAX Co., Ltd.
80:FD:7A	BLUProducts	BLU Products Inc
00:17:FA	Microsoft	Microsoft Corporation
94:16:25	Apple	Apple, Inc.
54:3B:30	duagon	duagon AG
40:F2:1C	DASANZhoneSo	DASAN Zhone Solutions
B0:BB:8B	WAVETEL	WAVETEL TECHNOLOGY LIMITED
34:A8:EB	Apple	Apple, Inc.
94:BF:C4	RuckusWirele	Ruckus Wireless
A4:83:E7	Apple	Apple, Inc.
F4:AF:E7	Apple	Apple, Inc.
AC:88:FD	Apple	Apple, Inc.
50:3E:7C	LeiShenIntel	LeiShen Intelligent  System Co.Ltd
24:58:6E	zte	zte corporation
B4:A3:05	XIAMENYAXONN	XIAMEN YAXON NETWORK CO., LTD.
80:3E:48	SHENZHENGONG	SHENZHEN GONGJIN ELECTRONICS CO.,LT
24:3F:30	OxygenBroadb	Oxygen Broadband s.a.
3C:91:80	Liteon	Liteon Technology Corporation
20:32:6C	SamsungElect	Samsung Electronics Co.,Ltd
64:89:F1	SamsungElect	Samsung Electronics Co.,Ltd
20:34:FB	XiaomiCommun	Xiaomi Communications Co Ltd
A8:9C:ED	XiaomiCommun	Xiaomi Communications Co Ltd
6C:A6:04	ARRISGroup	ARRIS Group, Inc.
5C:F9:DD	Dell	Dell Inc.
D0:EC:35	CiscoSystems	Cisco Systems, Inc
BC:CF:4F	ZyxelCommuni	Zyxel Communications Corporation
C0:10:B1	HMDGlobalOy	HMD Global Oy
90:89:5F	WEIFANGGOERT	WEIFANG GOERTEK ELECTRONICS CO.,LTD
48:D8:45	ShenzhenMain	Shenzhen Mainuoke Electronics Co., Ltd
0C:E0:41	iDruide	iDruide
B8:8F:B4	JABILCIRCUIT	JABIL CIRCUIT ITALIA S.R.L
00:52:C2	peikeracusti	peiker acustic GmbH
8C:53:D2	ChinaMobileG	China Mobile Group Device Co.,Ltd.
D4:53:83	MurataManufa	Murata Manufacturing Co., Ltd.
A0:42:46	ITTelecom	IT Telecom Co., Ltd.
0C:F4:75	ZliideApS	Zliide Technologies ApS
68:FF:7B	TPLINK	TP-LINK TECHNOLOGIES CO.,LTD.
80:8F:1D	TPLINK	TP-LINK TECHNOLOGIES CO.,LTD.
00:12:4E	XACAUTOMATIO	XAC AUTOMATION CORP.
88:E0:34	Shinwaindust	Shinwa industries(China) ltd.
48:BD:0E	QuantaStorag	Quanta Storage Inc.
00:0F:69	SEWEurodrive	SEW Eurodrive GmbH & Co. KG
E4:58:E7	SamsungElect	Samsung Electronics Co.,Ltd
00:10:4A	TheParvus	The Parvus Corporation
D0:58:C0	QingdaoHaier	Qingdao Haier Multimedia Limited. 
48:C3:B0	Pharos	Pharos Co.Ltd
DC:58:BC	ThomasKrenn	Thomas-Krenn.AG
00:10:25	Grayhill	Grayhill, Inc
38:21:C7	ArubaaHewlet	Aruba, a Hewlett Packard Enterprise Company
A4:5F:9B	Nexell	Nexell
70:EA:1A	CiscoSystems	Cisco Systems, Inc
80:8A:8B	vivoMobileCo	vivo Mobile Communication Co., Ltd.
98:44:B6	INFRANORSAS	INFRANOR SAS
38:83:9A	SHENZHENRFLI	SHENZHEN RF-LINK TECHNOLOGY CO.,LTD.
DC:67:23	baroxKommuni	barox Kommunikation GmbH
94:B4:0F	ArubaaHewlet	Aruba, a Hewlett Packard Enterprise Company
00:1A:1E	ArubaaHewlet	Aruba, a Hewlett Packard Enterprise Company
00:24:6C	ArubaaHewlet	Aruba, a Hewlett Packard Enterprise Company
20:1B:C9	JuniperNetwo	Juniper Networks
C8:F6:C8	FiberhomeTel	Fiberhome Telecommunication Technologies Co.,LTD
1C:3B:8F	SelveKG	Selve GmbH & Co. KG
E4:E7:49	HewlettPacka	Hewlett Packard
EC:C5:7F	SuzhouPairli	Suzhou Pairlink Network Technology
38:C2:BA	CCTVNEOTECH	CCTV NEOTECH
A0:F9:B7	AdemcoSmartH	Ademco Smart Homes Technology(Tianjin)Co.,Ltd.
A8:3C:CB	ROSSMA	ROSSMA
88:6F:D4	Dell	Dell Inc.
CC:3F:EA	BAESystems	BAE Systems, Inc
4C:F2:BF	CambridgeInd	Cambridge Industries(Group) Co.,Ltd.
CC:9E:A2	Amazon	Amazon Technologies Inc.
AC:43:30	VersaNetwork	Versa Networks
E8:5B:B7	AmpleSystems	Ample Systems Inc.
94:67:7E	BeldenIndiaP	Belden India Private Limited
AC:57:75	HMDGlobalOy	HMD Global Oy
D4:3A:2E	SHENZHENMTC	SHENZHEN MTC CO LTD
50:AD:92	NX	NX Technologies
00:32:17	CiscoSystems	Cisco Systems, Inc
94:E0:D6	ChinaDragon	China Dragon Technology Limited
B4:A9:FC	QuantaComput	Quanta Computer Inc.
6C:A9:36	DisplayLinkU	DisplayLink (UK) Ltd
70:85:40	SkyworthDigi	Skyworth Digital Technology(Shenzhen) Co.,Ltd
08:F1:EA	HewlettPacka	Hewlett Packard Enterprise
F0:0D:F5	ACOMAMedical	ACOMA Medical Industry Co,. Ltd.
68:45:F1	TOSHIBACLIEN	TOSHIBA CLIENT SOLUTIONS CO., LTD.
78:B2:13	DWnetSuzhou	DWnet Technologies(Suzhou) Corporation
58:C2:32	NEC	NEC Corporation
38:1D:14	Skydio	Skydio Inc.
7C:DB:98	ASKEYCOMPUTE	ASKEY COMPUTER CORP
38:0B:3C	TexasInstrum	Texas Instruments
9C:8C:D8	HewlettPacka	Hewlett Packard Enterprise
A4:8C:C0	JLGIndustrie	JLG Industries, Inc.
3C:28:6D	Google	Google, Inc.
00:09:3A	MolexCMS	Molex CMS
04:F9:D9	SpeakerElect	Speaker Electronic(Jiashan) Co.,Ltd
DC:08:0F	Apple	Apple, Inc.
F8:E9:4E	Apple	Apple, Inc.
EC:2C:E2	Apple	Apple, Inc.
40:BC:60	Apple	Apple, Inc.
E8:36:17	Apple	Apple, Inc.
9C:64:8B	Apple	Apple, Inc.
34:42:62	Apple	Apple, Inc.
14:D0:0D	Apple	Apple, Inc.
88:D2:11	EkoDevices	Eko Devices, Inc.
B8:C2:27	PSTec	PSTec
74:F7:37	KCE	KCE
48:A4:93	TAIYOYUDEN	TAIYO YUDEN CO.,LTD
E8:2C:6D	SmartRG	SmartRG, Inc.
48:E6:95	Insigma	Insigma Inc
B4:79:C8	RuckusWirele	Ruckus Wireless
B4:0B:78	BrusaElektro	Brusa Elektronik AG
C0:3D:D9	MitraStarCor	MitraStar Technology Corp.
2C:AA:8E	WyzeLabs	Wyze Labs Inc
70:3A:51	XiaomiCommun	Xiaomi Communications Co Ltd
DC:48:B2	BarajaPty	Baraja Pty. Ltd.
18:1E:95	AuVerte	AuVerte
0C:95:41	CHIPSEASHENZ	CHIPSEA TECHNOLOGIES (SHENZHEN) CORP.
3C:37:86	NETGEAR	NETGEAR
48:35:2E	ShenzhenWolc	Shenzhen Wolck Network Product Co.,LTD
04:E5:98	XiaomiCommun	Xiaomi Communications Co Ltd
B8:2C:A0	Resideo	Resideo
6C:C7:EC	SAMSUNGELECT	SAMSUNG ELECTRO-MECHANICS(THAILAND)
B0:33:A6	JuniperNetwo	Juniper Networks
D8:96:85	GoPro	GoPro
C0:BD:C8	SamsungElect	Samsung Electronics Co.,Ltd
64:7B:CE	SamsungElect	Samsung Electronics Co.,Ltd
A8:87:B3	SamsungElect	Samsung Electronics Co.,Ltd
6C:00:6B	SamsungElect	Samsung Electronics Co.,Ltd
00:10:60	BILLIONTONSY	BILLIONTON SYSTEMS, INC.
C4:D4:89	JiangSuJoyqu	JiangSu Joyque Information Industry Co.,Ltd
B4:F9:49	optilinknetw	optilink networks pvt ltd
E4:3C:80	Universityof	University of Oklahoma
3C:2C:30	Dell	Dell Inc.
70:6D:15	CiscoSystems	Cisco Systems, Inc
A4:A1:E4	Innotube	Innotube, Inc.
94:EA:EA	TELLESCOMIND	TELLESCOM INDUSTRIA E COMERCIO EM TELECOMUNICACAO 
1C:FD:08	IEEERegistra	IEEE Registration Authority
B8:59:9F	Mellanox	Mellanox Technologies, Inc.
30:13:89	SiemensAutom	Siemens AG, Automations & Drives,
98:D3:E7	NetafimL	Netafim L
F0:63:F9	HUAWEI	HUAWEI TECHNOLOGIES CO.,LTD
7C:C3:85	HUAWEI	HUAWEI TECHNOLOGIES CO.,LTD
90:0E:B3	ShenzhenAmed	Shenzhen Amediatech Technology Co., Ltd.
54:9F:AE	iBASEGaming	iBASE Gaming Inc
54:80:28	HewlettPacka	Hewlett Packard Enterprise
54:06:8B	NingboDeliKe	Ningbo Deli Kebei Technology Co.LTD
60:CE:92	TheRefinedIn	The Refined Industry Company Limited
10:5B:AD	MegaWell	Mega Well Limited
74:BF:C0	CANON	CANON INC.
C8:D9:D2	HewlettPacka	Hewlett Packard
24:FC:E5	SamsungElect	Samsung Electronics Co.,Ltd
80:96:21	Lenovo	Lenovo
78:05:5F	ShenzhenWYC	Shenzhen WYC Technology Co., Ltd.
00:EA:BD	CiscoSystems	Cisco Systems, Inc
48:87:2D	SHENZHENDAXI	SHEN ZHEN DA XIA LONG QUE TECHNOLOGY CO.,LTD
E8:1A:58	TECHNOLOGICS	TECHNOLOGIC SYSTEMS
C0:BF:A7	JuniperNetwo	Juniper Networks
F0:54:94	HoneywellCon	Honeywell Connected Building
5C:C9:99	NewH3C	New H3C Technologies Co., Ltd
B0:2A:43	Google	Google, Inc.
C4:74:F8	HotPepper	Hot Pepper, Inc.
14:22:33	FiberhomeTel	Fiberhome Telecommunication Technologies Co.,LTD
74:34:00	MTG	MTG Co., Ltd.
DC:37:57	IntegratedDe	Integrated Device Technology (Malaysia) Sdn. Bhd.
00:50:99	3COMEUROPE	3COM EUROPE LTD
04:BC:87	ShenzhenJust	Shenzhen JustLink Technology Co., LTD
54:C3:3E	Ciena	Ciena Corporation
EC:79:F2	Startel	Startel
BC:B2:2B	EMTech	EM-Tech
D4:AB:82	ARRISGroup	ARRIS Group, Inc.
70:4F:B8	ARRISGroup	ARRIS Group, Inc.
00:60:EB	FOURTHTRACKS	FOURTHTRACK SYSTEMS
18:62:E4	TexasInstrum	Texas Instruments
60:35:C0	SFR	SFR
C4:98:5C	HuiZhouGaosh	Hui Zhou Gaoshengda Technology Co.,LTD
30:A1:FA	HUAWEI	HUAWEI TECHNOLOGIES CO.,LTD
24:2E:90	PALITMICROSY	PALIT MICROSYSTEMS, LTD
9C:AA:1B	Microsoft	Microsoft Corporation
A8:9A:93	SagemcomBroa	Sagemcom Broadband SAS
00:1A:C5	Keysight	Keysight Technologies, Inc.
00:20:1E	NETQUEST	NETQUEST CORPORATION
64:62:8A	evon	evon GmbH
04:15:D9	Viwone	Viwone
EC:B3:13	SHENZHENGONG	SHENZHEN GONGJIN ELECTRONICS CO.,LT
B0:8B:CF	CiscoSystems	Cisco Systems, Inc
00:60:8C	3COM	3COM
00:A0:24	3COM	3COM
00:20:AF	3COM	3COM
00:10:4B	3COM	3COM
A8:5A:F3	ShanghaiSifl	Shanghai Siflower Communication Technology Co., Ltd
70:FD:46	SamsungElect	Samsung Electronics Co.,Ltd
8C:83:E1	SamsungElect	Samsung Electronics Co.,Ltd
88:9F:6F	SamsungElect	Samsung Electronics Co.,Ltd
5C:63:C9	Intellithing	Intellithings Ltd.
0C:96:E6	CloudNetwork	Cloud Network Technology (Samoa) Limited
E0:0E:E1	We	We Corporation Inc.
00:0C:43	RalinkCorp	Ralink Technology, Corp.
8C:92:46	OerlikonText	Oerlikon Textile Gmbh&Co.KG
00:0E:94	MaasInternat	Maas International BV
48:98:CA	SichuanAILin	Sichuan AI-Link Technology Co., Ltd.
24:7E:51	zte	zte corporation
E8:B5:41	zte	zte corporation
0C:9D:92	ASUSTekCOMPU	ASUSTek COMPUTER INC.
98:8E:D4	ITELMOBILE	ITEL MOBILE LIMITED
E8:A7:88	XIAMENLEELEN	XIAMEN LEELEN TECHNOLOGY CO., LTD
58:2D:34	QingpingElec	Qingping Electronics (Suzhou) Co., Ltd
20:DE:88	ICRealtime	IC Realtime LLC
F4:06:8D	devolo	devolo AG
00:1A:31	SCANCOINAB	SCAN COIN AB
00:1B:84	ScanEngineer	Scan Engineering Telecom
48:2C:A0	XiaomiCommun	Xiaomi Communications Co Ltd
34:12:F9	HUAWEI	HUAWEI TECHNOLOGIES CO.,LTD
BC:E2:65	HUAWEI	HUAWEI TECHNOLOGIES CO.,LTD
4C:D1:A1	HUAWEI	HUAWEI TECHNOLOGIES CO.,LTD
88:BF:E4	HUAWEI	HUAWEI TECHNOLOGIES CO.,LTD
40:17:E2	INTAICORP	INTAI TECHNOLOGY CORP.
0C:CB:85	MotorolaMobi	Motorola Mobility LLC, a Lenovo Company
A4:E6:15	SHENZHENCHUA	SHENZHEN CHUANGWEI-RGB ELECTRONICS CO.,LTD
74:1F:79	YOUNGKOOKELE	YOUNGKOOK ELECTRONICS CO.,LTD
A0:93:51	CiscoSystems	Cisco Systems, Inc
98:03:9B	Mellanox	Mellanox Technologies, Inc.
20:89:84	COMPALINFORM	COMPAL INFORMATION (KUNSHAN) CO., LTD. 
B4:CE:FE	JamesCzekaj	James Czekaj
F8:CC:6E	DEPOElectron	DEPO Electronics Ltd
F8:36:9B	TexasInstrum	Texas Instruments
88:AE:1D	COMPALINFORM	COMPAL INFORMATION (KUNSHAN) CO., LTD. 
B8:88:E3	COMPALINFORM	COMPAL INFORMATION (KUNSHAN) CO., LTD. 
28:9E:FC	SagemcomBroa	Sagemcom Broadband SAS
00:C0:55	MODULARCOMPU	MODULAR COMPUTING TECHNOLOGIES
E4:1F:E9	Dunkermotore	Dunkermotoren GmbH
C4:51:8D	ShenzhenYOUH	"Shenzhen YOUHUA Technology Co., Ltd	"
48:68:34	SiliconMotio	Silicon Motion, Inc.
00:11:33	SiemensAustr	Siemens AG Austria
00:0B:23	SiemensHomeO	Siemens Home & Office Comm. Devices
64:13:31	BoschCarMult	Bosch Car Multimedia (Wuhu) Co. Ltd.
18:3A:48	VostroNet	VostroNet
78:2F:17	Xlab	Xlab Co.,Ltd
B0:02:7E	MULLERSERVIC	MULLER SERVICES
24:FA:F3	ShanghaiFlex	Shanghai Flexem Technology Co.,Ltd.
88:D2:BF	GermanAutola	German Autolabs
20:16:3D	IntegratedDe	Integrated Device Technology (Malaysia) Sdn. Bhd.
E0:73:5F	NUCOM	NUCOM
00:51:ED	LGInnotek	LG Innotek
40:DC:9D	HAJEN	HAJEN
34:0A:98	HUAWEI	HUAWEI TECHNOLOGIES CO.,LTD
64:6D:6C	HUAWEI	HUAWEI TECHNOLOGIES CO.,LTD
C4:B8:B4	HUAWEI	HUAWEI TECHNOLOGIES CO.,LTD
F0:BC:C9	PFU	PFU LIMITED
48:75:83	Intellion	Intellion AG
